source_id,name,gender,masterCategory,subCategory,category,color,season,year,usage,price,local_image_filename
8763,Puma Women's Jersey Grey Track Pant,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,770,8763.jpg
26260,Proline Men Grey Track Pants,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,1180,26260.jpg
2255,ADIDAS Men Brown Track Pant,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2010.0,Sports,1650,2255.jpg
10751,Nike Men Breakline Grey Track Pants,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,1280,10751.jpg
23870,ADIDAS Men Black  Track Pant,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,790,23870.jpg
11125,Urban Yoga Women Solid Black Track Pants,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,1080,11125.jpg
43083,Nike Women Black  Track Pants,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,1230,43083.jpg
26259,Proline Men Navy Track Pants,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,1060,26259.jpg
28501,Urban Yoga Men Navy Blue Track Pants,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,1010,28501.jpg
15622,Nike Men AD Breakline OH Black Track Pants,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,900,15622.jpg
15611,Nike Men Casual Navy Blue Track Pants,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,650,15611.jpg
9076,ADIDAS Women Wo Basic Yo Pant Blue Trackpant,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,690,9076.jpg
40108,ADIDAS Men Black Pants,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,1100,40108.jpg
7486,Nike Women's Be Bold Navy Blue Track Pant,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Sports,1570,7486.jpg
44913,Puma Men White Track Pants,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,750,44913.jpg
7133,Urban Yoga Men Bottom Grey Yoga Pants,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,1530,7133.jpg
53748,ADIDAS Women Grey Track Pants,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2012.0,Casual,1450,53748.jpg
2110,ADIDAS Women Very Berry Lycra Track Pants,Women,Apparel,Bottomwear,Track Pants,Tan,Fall,2010.0,Sports,1780,2110.jpg
6519,Nike Men Soccer Liga Black Track Pant,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,1000,6519.jpg
12537,Puma Men Solid Grey Track Pants,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,1380,12537.jpg
7889,Proline Men Grey Track Pants,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,1610,7889.jpg
16800,Highlander Men Solid Black Trouser,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,1620,16800.jpg
16071,Highlander Men Solid Beige Trouser,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,1300,16071.jpg
27614,Scullers Men Beige Trousers,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,1100,27614.jpg
26817,Arrow Men Navy Blue Trousers,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,2140,26817.jpg
31570,Mark Taylor Men Striped Black Trousers,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,2210,31570.jpg
16020,Turtle Solid Men Grey Trouser,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,810,16020.jpg
48392,French Connection Men Navy Blue Trousers,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,2340,48392.jpg
48391,French Connection Men Grey Trousers,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,2380,48391.jpg
43912,Femella Women Black Trousers,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,1020,43912.jpg
8835,Scullers Men Scul Green Trousers,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,2390,8835.jpg
16368,Peter England Men Stripes Charcoal Trouser,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,1670,16368.jpg
39752,Gini Jony Boys Khaki Trousers,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,1250,39752.jpg
57824,United Colors of Benetton Green Trouser,Women,Apparel,Bottomwear,Trousers,Green,Fall,2012.0,Casual,1160,57824.jpg
15122,Arrow Men  Autoflex Brown Trousers,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,2440,15122.jpg
13288,Gini and Jony Kids Solid Beige Trousers,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,2220,13288.jpg
26835,Highlander Men Brown Trousers,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,1860,26835.jpg
26163,John Miller Men Dark Grey Trousers,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,1750,26163.jpg
27183,Mark Taylor Men Striped Charcoal Trousers,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,900,27183.jpg
13855,Indigo Nation Men Solid Blue Trousers,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,1940,13855.jpg
26384,Turtle Men Black Trousers,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,1310,26384.jpg
31562,Mark Taylor Men Striped Black Trousers,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,1050,31562.jpg
54225,Highlander Men Khaki Chinos,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,1730,54225.jpg
14714,Genesis Men Solid Navy Blue Trousers,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,1070,14714.jpg
31425,Highlander Men Grey Trousers,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,2440,31425.jpg
31434,Highlander Men Grey Trousers,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,1750,31434.jpg
16382,Peter England Men Solid Grey Trouser,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,2170,16382.jpg
27919,Scullers For Her Light Brown Trousers,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,1890,27919.jpg
26822,Highlander Men Olive Trousers,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,1940,26822.jpg
27928,Scullers For Her Beige Trouser,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,2020,27928.jpg
39795,Peter England Men Black Formal Trousers,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,1450,39795.jpg
16613,Genesis Men Stripes Grey Trouser,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,2340,16613.jpg
11324,United Colors of Benetton Men Black and Brown Checked Trousers,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Smart Casual,1700,11324.jpg
8904,Indigo Nation Men ID Solid White Trousers,Men,Apparel,Bottomwear,Trousers,White,Fall,2011.0,Formal,2050,8904.jpg
54896,Do u speak green Boys Olive Trousers,Boys,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,2470,54896.jpg
15749,Highlander Men Solid Navy Blue Trousers,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,2270,15749.jpg
16614,Genesis Men Stripes Brown Trouser,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,1830,16614.jpg
12674,Probase Men Solid Olive Cargos,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,1670,12674.jpg
11312,Scullers Men Rugged Chinos Beige Trousers,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,1920,11312.jpg
23072,Arrow Men Navy Blue Solid Trousers,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,1710,23072.jpg
39792,Peter England Men Brown Trousers,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,1120,39792.jpg
24050,Locomotive Men Printed Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,1160,24050.jpg
13967,Ed Hardy Men Printed Red Tshirts,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,1280,13967.jpg
4256,Inkfruit Men Grey Melange Printed T-shirt,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2011.0,Casual,880,4256.jpg
50194,Gini and Jony Boys Black T-shirt,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,860,50194.jpg
58372,Locomotive Men Beige T-shirt,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012.0,Casual,660,58372.jpg
4361,Free Authority Men's Melting Times Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,1170,4361.jpg
4319,Tantra Kid's Unisex Free Spirit Turquoise Kidswear,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,650,4319.jpg
9961,Nike Men Medals Crew White T-Shirts,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,1260,9961.jpg
6724,Locomotive Men's Print Electric Supply Blue T-shirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,1050,6724.jpg
3110,Probase Men's Western Highway Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,680,3110.jpg
13966,Ed Hardy Men Solid White Tshirts,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,1180,13966.jpg
6272,UCB Men's Contrast Rib Grey T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,1200,6272.jpg
7988,Fila Men's Round Neck Yellow Black T-shirt,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,930,7988.jpg
22330,John Players Men Stripes White T-Shirt,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,900,22330.jpg
37155,Campbell Men Pack of 3 T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,1040,37155.jpg
29247,ADIDAS Men Lakers Yellow Jersey,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,640,29247.jpg
8340,Doodle Boy's Volleyball Champion Black White Kidswear,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,680,8340.jpg
53118,Myntra Women Pink T-shirt,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,850,53118.jpg
4082,Inkfruit Men's Avast Ye Beige T-shirt,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,480,4082.jpg
7012,Classic Polo Men's Green Polo With Grey Stripes T-shirt,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,1130,7012.jpg
12884,Spykar Men Helmet Grey T-Shirts,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,690,12884.jpg
28844,Proline Men Charcoal T-shirt,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,640,28844.jpg
2091,ADIDAS Mens ESS 3S Polo T-shirt,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2010.0,Sports,680,2091.jpg
10993,Inkfruit Men Tea Kwon Do Grey Tshirts,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,740,10993.jpg
3779,Status Quo Men's Black Polo T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,730,3779.jpg
33304,Gini and Jony Boys Pack of 2 T-shirts,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,950,33304.jpg
2743,Classic Polo Men's White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,480,2743.jpg
2847,Mr.Men Men's Is There More Love Purple T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,540,2847.jpg
10465,Flying Machine Men Paisley Purple Tshirts,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,550,10465.jpg
7749,Indigo Nation Men Young Lords Purple T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,640,7749.jpg
51370,Spykar Men Black T-shirt,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,790,51370.jpg
37532,Madagascar3 Infant Boys Light Blue T-Shirt,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,1110,37532.jpg
4209,Disney Kids Boy's Green Mickey On Skates Kidswear,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,560,4209.jpg
2615,Nike Black Bleed Blue T-shirt,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,1120,2615.jpg
31102,Gini and jony Boys Printed Red T-shirt,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,620,31102.jpg
6207,Lee Men's Sheild White T-shirt,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,460,6207.jpg
7817,Proline Men Purple Striped Polo T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,820,7817.jpg
23973,Peter England Men Purple Printed T-shirt,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,820,23973.jpg
4371,Mickey Men's Pluto Order Comic Charcoal T-shirt,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,740,4371.jpg
3082,Probase Men's Cartoon Navy T-shirt,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,950,3082.jpg
33204,Sepia Women Grey Tunic,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,1650,33204.jpg
43665,ONLY Women Purple Tunic,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,1550,43665.jpg
9803,Scullers For Her Women Scullers Top Navy Blue Tops,Women,Apparel,Topwear,Tunics,Navy Blue,Fall,2011.0,Casual,830,9803.jpg
21882,BIBA OUTLET Women Printed Navy Blue Kaftan Top,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Ethnic,1120,21882.jpg
23442,Satya Paul Women Orange Printed Tunic,Women,Apparel,Topwear,Tunics,Orange,Fall,2011.0,Casual,1560,23442.jpg
37940,Mineral Women Orange Tunic,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,1500,37940.jpg
46246,Fusion Beats Women Green Printed Tunic,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,2280,46246.jpg
57202,Elle Women Blue Tunic,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,1900,57202.jpg
28946,BIBA OUTLET Women White Tunic,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Ethnic,2120,28946.jpg
18269,Aneri Women Monalisa Black Tunic,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,740,18269.jpg
54554,Global Desi Women Purple & White Tunic,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,2270,54554.jpg
7157,Scullers For Her Women Fashion Summer Black Tunics,Women,Apparel,Topwear,Tunics,Black,Fall,2011.0,Casual,1880,7157.jpg
46263,109F Women Black Printed Tunic,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,1480,46263.jpg
53816,Ayaany Women Printed Red Tunic,Women,Apparel,Topwear,Tunics,White,Fall,2012.0,Casual,1680,53816.jpg
25961,Femella Women Black Tunic,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,710,25961.jpg
46275,109F Women Blue & White Printed Tunic,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,1420,46275.jpg
57193,Elle Women Pink Tunic,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,1310,57193.jpg
57197,Elle Women BlueTunic,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,2240,57197.jpg
57186,Elle Women Multi Coloured Tunic,Women,Apparel,Topwear,Tunics,Pink,Summer,2012.0,Casual,1500,57186.jpg
11028,Wrangler Women Blue Kangroo Pocket Tunic,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,1560,11028.jpg
57182,Elle Women Red Tunic,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,1800,57182.jpg
38722,Global Desi Women Cream Tunic,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Ethnic,2230,38722.jpg
41792,Remanika Women Black Tunic,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,2200,41792.jpg
57203,Elle Women Olive Tunic,Women,Apparel,Topwear,Tunics,Olive,Summer,2012.0,Casual,1820,57203.jpg
57195,Elle Women Olive Green Tunic,Women,Apparel,Topwear,Tunics,Olive,Summer,2012.0,Casual,1930,57195.jpg
56640,Mumbai Slang Women Multi Coloured Tunic,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,1150,56640.jpg
56643,Mumbai Slang Women Blue Tunic,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,1700,56643.jpg
25963,Femella Women Purple Tunic,Women,Apparel,Topwear,Tunics,Purple,Summer,2012.0,Casual,1150,25963.jpg
46255,Fusion Beats Women Multi Coloured Tunic,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,1260,46255.jpg
49769,Alma Women White Tunic,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,1590,49769.jpg
30959,Fabindia Women Printed Green Kalamkari Tunic,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Ethnic,1690,30959.jpg
40009,Park Avenue Men Black & Green Frame Sunglasses,Men,Apparel,Topwear,Tunics,Green,Fall,2012.0,Casual,760,40009.jpg
25962,Femella Women Brown Tunic,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,1500,25962.jpg
42197,Sepia Women Navy Blue Tunic,Women,Apparel,Topwear,Tunics,Navy Blue,Summer,2012.0,Casual,1390,42197.jpg
46283,109F Women White Tunic,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,2070,46283.jpg
42211,Sepia Women Lavender Tunic,Women,Apparel,Topwear,Tunics,Lavender,Summer,2012.0,Casual,2090,42211.jpg
33963,Femella Women Red Tunic,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,1530,33963.jpg
54559,Global Desi Women Red Tunic,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,2180,54559.jpg
43663,ONLY Women Green Tunic,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,1040,43663.jpg
57194,Elle Women Yellow Vintage Tunic,Women,Apparel,Topwear,Tunics,Yellow,Summer,2012.0,Casual,1660,57194.jpg
